event_time_ns,event_time,instrument_id,signal,close,vwm_bar_close,vwm_bar_high,vwm_bar_low,vwm_bar_volume
1717221600000000000,2024-06-01T06:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67704.8,67704.8,67775.9,67689.6,577.912
1717222500000000000,2024-06-01T06:15:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67704.6,67704.6,67713.3,67676.9,407.871
1717223400000000000,2024-06-01T06:30:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67705.8,67705.8,67736.9,67645.0,316.845
1717224300000000000,2024-06-01T06:45:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67734.8,67734.8,67739.0,67689.5,257.354
1717225200000000000,2024-06-01T07:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67700.2,67700.2,67749.9,67693.3,306.546
1717226100000000000,2024-06-01T07:15:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67661.0,67661.0,67700.3,67651.3,267.197
1717227000000000000,2024-06-01T07:30:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67702.7,67702.7,67751.1,67608.6,1116.749
1717227900000000000,2024-06-01T07:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,67677.9,67677.9,67808.3,67663.0,1129.009
1717228800000000000,2024-06-01T08:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67677.4,67677.4,67718.6,67660.4,463.133
1717229700000000000,2024-06-01T08:15:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67673.3,67673.3,67703.9,67649.8,493.983
1717230600000000000,2024-06-01T08:30:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67769.1,67769.1,67783.6,67670.4,469.281
1717231500000000000,2024-06-01T08:45:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67753.4,67753.4,67794.2,67697.4,802.04
1717232400000000000,2024-06-01T09:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,67748.6,67748.6,67800.0,67744.7,631.23
